Date	WHITBYCGS	PICKERINGA-G1	PICKERINGA-G3	PICKERINGB-G5	PICKERINGB-G6	PICKERINGB-G8	BECK1	BECK2	DECEWFALLS	GRAND VALLEY 3	GRANDWF	SUM	Humidity	Pressure	Temperature
1/13/2017 8:00	57	513	0	506	513	521	234	1236	73	25	29	3707	63	1026	-1.61
1/13/2017 9:00	57	513	0	505	514	523	142	1002	73	24	24	3377	63	1027	-1.86
1/13/2017 10:00	57	513	0	505	514	523	138	1114	73	24	23	3484	54	1030	-2.86
1/13/2017 11:00	57	513	0	506	514	523	138	1061	74	22	18	3426	58	1031	-3.34
1/13/2017 12:00	57	512	0	506	513	523	138	1077	73	18	17	3434	58	1033	-3.34
1/13/2017 13:00	57	513	0	506	512	523	137	1195	73	18	15	3549	53	1034	-3.84
1/13/2017 14:00	57	512	0	506	513	523	137	1175	73	7	11	3514	58	1036	-4.24
1/13/2017 15:00	57	512	0	505	514	523	137	1183	73	1	12	3517	58	1037	-4.03
1/13/2017 16:00	57	512	0	506	513	522	158	1219	73	2	7	3569	49	1038	-3.43
1/13/2017 17:00	57	513	0	505	513	522	269	1309	74	2	5	3769	68	1038	-2.64
1/13/2017 18:00	56	513	0	506	514	523	292	1300	73	1	5	3783	53	1038	-2.82
1/13/2017 19:00	56	513	0	506	514	523	302	1278	73	1	7	3773	49	1038	-2.65
1/13/2017 20:00	57	513	0	506	514	523	263	1263	72	1	6	3718	58	1040	-3.44
1/13/2017 21:00	57	513	0	505	514	523	287	1305	72	2	8	3786	53	1041	-3.82
1/13/2017 22:00	56	513	0	504	514	521	257	1263	72	1	15	3716	73	1040	-3.96
1/13/2017 23:00	56	513	0	506	514	523	205	1203	72	0	11	3603	62	1041	-4.84
1/14/2017 0:00	57	513	0	505	513	523	291	1342	72	0	10	3826	62	1042	-5.43
1/14/2017 1:00	57	512	0	505	514	523	294	1365	73	0	12	3855	62	1042	-5.67
1/14/2017 2:00	57	512	0	503	515	523	282	1361	73	0	12	3838	62	1043	-6.04
1/14/2017 3:00	57	512	0	505	513	523	297	1390	73	0	10	3880	67	1043	-6.64
1/14/2017 4:00	57	512	0	506	514	521	296	1407	73	0	7	3893	62	1042	-7.38
1/14/2017 5:00	57	512	0	505	514	523	141	1150	73	1	9	3485	62	1042	-7.88
1/14/2017 6:00	57	513	0	506	513	523	203	1341	73	0	10	3739	62	1041	-8.89
1/14/2017 7:00	57	512	0	505	514	523	273	1414	73	0	8	3879	62	1041	-9.16
1/14/2017 8:00	57	512	0	506	514	523	296	1392	73	2	7	3882	62	1041	-9.65
1/14/2017 9:00	57	511	0	504	514	522	296	1335	73	1	8	3821	61	1040	-9.89
1/14/2017 10:00	57	513	0	506	513	521	289	1301	73	2	6	3781	61	1040	-9.89
1/14/2017 11:00	57	513	0	506	514	522	267	1396	73	2	5	3855	67	1039	-9.9
1/14/2017 12:00	57	512	0	506	513	522	293	1347	73	3	0	3826	73	1037	-9.76
1/14/2017 13:00	57	513	0	507	514	522	293	1377	72	3	0	3858	66	1037	-8.64
1/14/2017 14:00	57	513	0	505	514	521	293	1314	72	7	0	3796	73	1037	-8.02
1/14/2017 15:00	56	512	0	506	514	522	293	1326	72	8	0	3809	72	1035	-7.63
1/14/2017 16:00	56	513	0	506	513	522	236	1294	72	9	0	3721	73	1036	-6.43
1/14/2017 17:00	57	513	0	506	514	523	274	1272	72	18	0	3749	79	1035	-5.64
1/14/2017 18:00	57	512	0	506	514	523	294	1265	72	29	0	3772	85	1033	-5.24
1/14/2017 19:00	57	512	0	506	514	523	268	1290	71	32	3	3776	85	1031	-4.64
1/14/2017 20:00	57	513	0	506	514	523	286	1286	70	33	14	3802	79	1030	-3.85
1/14/2017 21:00	57	513	0	506	514	523	294	1278	69	36	21	3811	86	1029	-3.45
1/14/2017 22:00	56	513	0	503	513	522	271	1300	69	37	36	3820	79	1029	-3.25
1/14/2017 23:00	56	513	0	506	514	522	183	1181	69	30	38	3612	73	1028	-3.45
1/15/2017 0:00	56	513	0	506	514	522	134	1124	69	24	29	3491	79	1028	-3.86
1/15/2017 1:00	57	513	0	506	514	521	137	1175	69	21	24	3537	73	1028	-4.47
1/15/2017 2:00	57	513	0	506	515	522	153	1392	69	17	15	3759	73	1028	-5.08
1/15/2017 3:00	57	513	0	507	515	522	184	1397	70	12	9	3786	73	1028	-5.7
1/15/2017 4:00	57	512	0	507	515	520	141	1342	72	10	7	3683	73	1028	-5.92
1/15/2017 5:00	56	513	0	506	514	522	142	1086	72	7	8	3426	79	1028	-6.16
1/15/2017 6:00	57	512	0	506	514	522	151	1223	72	6	13	3576	79	1028	-6.67
1/15/2017 7:00	57	513	0	507	515	522	240	1275	72	3	20	3724	73	1028	-5.63
1/15/2017 8:00	57	513	0	507	515	522	263	1291	72	2	7	3749	79	1027	-5.89
1/15/2017 9:00	57	513	0	507	514	522	197	1214	72	0	2	3598	73	1028	-5.64
1/15/2017 10:00	57	512	0	507	515	521	140	1003	72	0	0	3327	79	1028	-5.12
1/15/2017 11:00	57	513	0	507	515	522	276	1296	72	0	0	3758	79	1028	-4.36
1/15/2017 12:00	57	512	0	507	514	523	285	1284	72	0	1	3755	79	1028	-4.88
1/15/2017 13:00	57	513	0	507	514	523	141	1065	72	2	3	3397	79	1029	-4.27
1/15/2017 14:00	57	513	0	506	515	523	138	1060	72	5	10	3399	79	1030	-3.85
1/15/2017 15:00	56	513	0	506	515	523	137	1061	72	3	10	3396	74	1030	-3.07
1/15/2017 16:00	56	513	0	504	513	521	142	1105	72	2	6	3434	74	1030	-1.85
1/15/2017 17:00	56	513	0	504	514	523	264	1240	72	5	3	3694	74	1030	-1.04
1/15/2017 18:00	56	513	0	506	514	523	199	1143	72	5	9	3540	94	1030	-0.85
1/15/2017 19:00	56	513	0	506	514	523	163	1145	70	6	20	3516	94	1029	-0.45
1/15/2017 20:00	57	513	0	505	514	523	143	1111	71	14	10	3461	84	1029	-0.45
1/15/2017 21:00	57	512	0	504	514	522	148	1148	71	24	5	3505	84	1029	-0.25
1/15/2017 22:00	57	513	0	506	514	523	134	1005	71	32	9	3364	84	1028	-0.25
1/15/2017 23:00	57	513	0	506	514	519	134	1073	70	34	8	3428	82	1029	-0.66
1/16/2017 0:00	57	513	0	506	515	516	135	1081	72	36	13	3444	82	1029	-0.66
1/16/2017 1:00	57	513	0	506	514	516	134	1241	72	33	31	3617	63	1028	-1.26
1/16/2017 2:00	57	513	0	506	515	516	284	1408	72	21	30	3922	81	1028	-1.93
1/16/2017 3:00	57	513	0	505	514	515	135	1154	72	15	35	3515	81	1028	-2.74
1/16/2017 4:00	57	512	0	505	513	515	144	1288	72	10	33	3649	81	1028	-3.18
1/16/2017 5:00	57	513	0	506	514	516	133	1072	72	8	26	3417	92	1027	-3.8
1/16/2017 6:00	57	513	0	506	514	521	187	1163	72	10	24	3567	79	1028	-4.65
1/16/2017 7:00	57	513	0	506	514	523	285	1285	72	12	34	3801	74	1028	-4.93
1/16/2017 8:00	57	513	0	504	513	523	303	1247	70	18	30	3778	74	1028	-5.18
1/16/2017 9:00	57	512	0	506	514	523	212	1194	67	24	30	3639	86	1028	-5.68
1/16/2017 10:00	57	513	0	507	514	523	148	1146	67	19	22	3516	86	1028	-5.93
1/16/2017 11:00	56	513	0	506	513	523	240	1339	67	15	15	3787	79	1027	-5.68
1/16/2017 12:00	57	513	0	506	514	521	263	1388	67	12	21	3862	79	1027	-5.68
1/16/2017 13:00	57	513	0	506	514	523	299	1343	69	12	5	3841	79	1028	-5.92
1/16/2017 14:00	57	513	0	506	515	523	295	1323	72	7	0	3811	92	1027	-5.24
1/16/2017 15:00	57	513	0	507	514	523	159	1260	72	11	0	3616	86	1027	-2.65
1/16/2017 16:00	57	513	0	507	515	523	164	1069	72	9	2	3431	80	1028	-1.04
1/16/2017 17:00	57	513	0	507	515	522	218	1214	72	9	1	3628	87	1028	0.36
1/16/2017 18:00	57	513	0	506	514	523	279	1254	72	4	2	3724	69	1027	1.77
1/16/2017 19:00	57	513	0	505	514	523	262	1261	72	3	6	3716	69	1026	2.57
1/16/2017 20:00	56	512	0	504	514	523	275	1275	72	1	13	3745	59	1025	2.97
1/16/2017 21:00	56	512	0	505	514	522	214	1214	72	0	2	3611	64	1025	3.36
1/16/2017 22:00	56	513	0	505	514	522	212	1177	72	4	0	3575	69	1025	2.76
1/16/2017 23:00	57	512	0	506	514	523	139	1090	70	4	0	3415	74	1025	1.76
1/17/2017 0:00	57	513	0	506	513	523	135	1124	69	0	1	3441	69	1025	1.13
1/17/2017 1:00	57	512	0	506	514	523	136	1124	67	4	9	3452	74	1025	1.15
1/17/2017 2:00	57	513	0	506	514	523	139	983	65	12	30	3342	80	1025	-0.47
1/17/2017 3:00	56	513	0	506	514	523	139	996	63	12	29	3351	64	1024	-0.28
1/17/2017 4:00	57	512	0	506	513	522	139	979	64	10	6	3308	69	1024	-0.66
1/17/2017 5:00	57	512	0	505	514	522	138	978	65	18	64	3373	92	1023	-0.83
1/17/2017 6:00	57	513	0	505	514	523	138	1024	69	17	48	3408	69	1023	-0.41
1/17/2017 7:00	57	513	0	506	514	523	137	1065	71	14	52	3452	69	1022	-0.89
1/17/2017 8:00	57	513	0	507	515	521	182	1358	72	6	40	3771	80	1022	-1.21
1/17/2017 9:00	57	513	0	505	514	523	299	1395	72	0	37	3915	80	1022	-0.89
1/17/2017 10:00	57	512	0	504	516	523	290	1377	71	4	32	3886	81	1021	-0.97
1/17/2017 11:00	57	511	0	503	513	522	296	1445	72	4	19	3942	82	1020	0.58
1/17/2017 12:00	57	509	0	498	510	520	281	1346	71	0	20	3812	82	1019	0.16
1/17/2017 13:00	57	507	0	498	508	519	128	1305	71	0	30	3623	93	1017	0.74
1/17/2017 14:00	57	507	0	498	508	517	128	1053	71	0	24	3363	93	1016	0.74
1/17/2017 15:00	57	508	0	500	508	520	214	1208	71	0	13	3599	94	1016	0.97
1/17/2017 16:00	56	509	0	500	509	520	160	1090	71	0	1	3416	93	1013	1.14
1/17/2017 17:00	57	510	0	501	509	521	227	1169	71	0	0	3565	93	1012	1.13
1/17/2017 18:00	57	510	0	501	510	521	155	1060	71	0	0	3385	93	1011	1.37
1/17/2017 19:00	56	510	0	501	510	521	138	1280	71	0	0	3587	93	1010	1.36
1/17/2017 20:00	56	510	0	501	510	521	266	1360	70	0	1	3795	93	1009	1.56
1/17/2017 21:00	56	512	0	503	512	518	235	1238	67	0	23	3664	100	1009	1.58
1/17/2017 22:00	57	512	0	503	513	515	172	1187	64	0	50	3573	100	1009	1.78
1/17/2017 23:00	57	513	0	505	513	515	148	1181	64	0	38	3534	93	1009	1.77
1/18/2017 0:00	56	513	0	504	514	514	135	1069	65	0	12	3382	93	1009	1.58
1/18/2017 1:00	57	513	0	505	513	516	135	1050	64	1	17	3371	100	1009	1.56
1/18/2017 2:00	57	513	0	505	514	522	138	1152	64	3	67	3535	93	1009	1.56
1/18/2017 3:00	56	513	0	505	513	521	144	1390	65	2	49	3758	91	1009	1.75
1/18/2017 4:00	56	512	0	505	514	523	137	1382	69	1	44	3743	91	1009	1.4
1/18/2017 5:00	56	512	0	505	513	523	140	1212	71	1	39	3572	93	1009	1.37
1/18/2017 6:00	57	513	0	505	513	523	163	1210	72	0	30	3586	93	1010	1.13
1/18/2017 7:00	57	512	0	505	513	523	145	1186	72	0	41	3554	93	1010	1.38
1/18/2017 8:00	57	513	0	503	513	521	273	1347	72	0	47	3846	100	1011	1.38
1/18/2017 9:00	57	512	0	505	513	522	227	1318	71	0	39	3764	100	1011	1.38
1/18/2017 10:00	57	512	0	505	513	522	169	1315	71	0	32	3696	100	1011	1.38
1/18/2017 11:00	57	512	0	505	513	522	207	1255	72	0	32	3675	100	1012	1.61
1/18/2017 12:00	56	512	0	504	513	522	142	1178	71	0	37	3535	93	1013	1.86
1/18/2017 13:00	56	512	0	504	513	522	288	1255	71	1	39	3761	100	1012	1.94
1/18/2017 14:00	57	512	0	504	513	522	208	1357	71	1	43	3788	100	1013	2.17
1/18/2017 15:00	56	511	0	504	513	522	302	1288	71	1	40	3808	86	1015	2.73
1/18/2017 16:00	56	512	0	503	513	521	274	1259	71	2	30	3741	86	1015	2.75
1/18/2017 17:00	56	511	0	504	512	522	201	1204	71	2	42	3625	86	1015	3.13
1/18/2017 18:00	57	511	0	505	512	523	138	1065	71	1	66	3449	86	1014	3.36
1/18/2017 19:00	57	511	0	505	513	523	135	1079	68	1	71	3463	91	1014	3.16
1/18/2017 20:00	57	511	0	505	513	523	183	1134	67	0	88	3581	86	1014	3.15
1/18/2017 21:00	57	512	0	504	513	522	168	1102	67	0	88	3533	86	1017	3.54
1/18/2017 22:00	57	511	0	503	513	522	138	994	67	0	70	3375	100	1016	3.15
1/18/2017 23:00	57	512	0	505	512	522	139	981	67	1	59	3355	93	1015	2.96
1/19/2017 0:00	56	512	0	505	513	522	139	1061	69	4	69	3450	93	1016	3.15
1/19/2017 1:00	57	511	0	503	513	521	141	980	70	4	20	3320	93	1016	3.15
1/19/2017 2:00	57	511	0	505	512	523	138	977	73	6	0	3302	86	1015	3.15
1/19/2017 3:00	56	512	0	505	513	521	139	985	72	5	0	3308	93	1015	3.15
1/19/2017 4:00	56	512	0	505	512	523	139	982	72	2	1	3304	93	1016	2.89
1/19/2017 5:00	57	512	0	505	513	523	151	1128	72	1	34	3496	93	1015	2.89
1/19/2017 6:00	56	512	0	505	513	523	188	1227	72	0	32	3628	86	1015	3.39
1/19/2017 7:00	57	511	0	505	513	523	271	1258	71	0	29	3738	93	1016	3.15
1/19/2017 8:00	56	512	0	505	512	523	314	1350	71	0	20	3863	86	1016	3.15
1/19/2017 9:00	57	512	0	505	514	521	314	1315	71	0	12	3821	93	1016	2.89
1/19/2017 10:00	57	512	0	504	514	523	315	1313	71	0	4	3813	90	1016	2.64
1/19/2017 11:00	57	512	0	505	514	523	315	1280	71	0	1	3778	80	1016	2.63
1/19/2017 12:00	57	512	0	506	513	523	316	1313	72	0	5	3817	93	1017	2.42
1/19/2017 13:00	57	512	0	506	513	523	272	1356	72	0	6	3817	93	1017	2.13
1/19/2017 14:00	57	512	0	506	514	523	210	1207	72	0	8	3609	100	1018	1.75
1/19/2017 15:00	57	512	0	506	513	518	160	1203	72	0	12	3553	93	1018	2.35
1/19/2017 16:00	57	512	0	506	514	521	189	1227	72	0	11	3609	93	1018	2.54
1/19/2017 17:00	57	511	0	506	513	522	315	1246	72	0	10	3752	93	1018	2.76
1/19/2017 18:00	57	512	0	506	514	521	308	1275	72	0	5	3770	93	1017	2.98
1/19/2017 19:00	57	512	0	506	514	523	312	1345	72	0	1	3842	93	1016	2.76
1/19/2017 20:00	57	511	0	506	513	523	273	1270	72	0	0	3725	86	1016	2.55
1/19/2017 21:00	57	511	0	506	514	522	280	1337	72	0	0	3799	89	1015	2.55
1/19/2017 22:00	56	512	0	506	513	522	227	1212	71	0	0	3619	86	1016	2.74
1/19/2017 23:00	57	512	0	506	513	523	177	1123	71	0	0	3482	86	1017	2.13
1/20/2017 0:00	57	512	0	506	514	523	244	1317	71	0	1	3745	86	1017	2.15
1/20/2017 1:00	57	511	0	504	514	523	294	1419	71	0	5	3898	100	1016	1.76
1/20/2017 2:00	57	511	0	506	512	521	305	1333	71	0	10	3826	100	1016	1.95
1/20/2017 3:00	56	513	0	506	514	523	143	1241	71	0	12	3579	93	1016	1.74
1/20/2017 4:00	56	511	0	505	514	523	135	1072	71	0	17	3404	81	1016	1.66
1/20/2017 5:00	57	512	0	506	514	523	89	1030	71	0	15	3317	80	1015	1.66
1/20/2017 6:00	57	511	0	506	514	523	132	1073	72	0	27	3415	80	1015	1.66
1/20/2017 7:00	57	511	0	506	513	523	132	984	72	0	47	3345	80	1014	1.66
1/20/2017 8:00	57	511	0	505	513	523	132	1033	71	0	30	3375	79	1014	1.66
1/20/2017 9:00	57	511	0	505	513	522	158	1246	72	0	12	3596	79	1014	1.66
1/20/2017 10:00	56	511	0	505	513	522	146	1228	71	0	7	3559	93	1012	1.64
1/20/2017 11:00	56	510	0	504	513	523	300	1283	71	0	4	3764	78	1011	1.65
1/20/2017 12:00	57	511	0	504	511	523	297	1351	72	0	7	3833	78	1011	1.66
1/20/2017 13:00	57	511	0	504	512	523	269	1311	71	2	6	3766	86	1011	1.74
1/20/2017 14:00	57	510	0	504	512	522	233	1264	71	2	4	3679	93	1009	2.34
1/20/2017 15:00	57	510	0	503	511	522	141	1182	71	4	4	3505	86	1009	2.74
1/20/2017 16:00	57	510	0	501	512	521	153	1167	71	6	0	3498	86	1009	2.74
1/20/2017 17:00	56	511	0	504	511	521	264	1236	71	4	0	3678	86	1008	3.35
1/20/2017 18:00	56	511	0	504	512	522	160	1228	71	4	0	3568	86	1008	3.36
1/20/2017 19:00	57	511	0	504	512	522	138	1218	71	4	3	3540	86	1007	3.55
1/20/2017 20:00	56	511	0	504	511	522	233	1276	71	5	47	3736	86	1007	3.75
1/20/2017 21:00	56	511	0	504	513	522	293	1291	71	5	62	3828	93	1007	4.15
1/20/2017 22:00	57	511	0	504	512	522	237	1196	71	5	71	3686	93	1007	3.98
1/20/2017 23:00	57	511	0	504	512	521	204	1208	71	11	69	3668	93	1007	3.96
1/21/2017 0:00	57	510	0	502	512	523	177	1347	71	16	41	3756	100	1007	3.55
1/21/2017 1:00	57	510	0	504	513	522	226	1351	71	15	35	3804	93	1007	3.54
1/21/2017 2:00	57	511	0	505	513	523	147	1257	71	10	27	3621	100	1007	3.15
1/21/2017 3:00	57	510	0	504	513	523	138	1101	71	14	3	3434	93	1007	3.37
1/21/2017 4:00	57	510	0	504	513	523	139	1003	71	17	0	3337	93	1007	2.91
1/21/2017 5:00	57	511	0	504	512	522	139	1067	71	14	0	3397	100	1007	2.91
1/21/2017 6:00	57	511	0	504	512	520	138	1177	71	11	0	3501	100	1007	2.92
1/21/2017 7:00	57	511	0	504	512	522	139	1075	71	0	0	3391	100	1008	2.64
1/21/2017 8:00	57	510	0	504	512	522	169	1229	71	2	0	3576	100	1009	2.88
1/21/2017 9:00	57	511	0	504	512	521	250	1256	71	6	0	3688	100	1009	2.88
1/21/2017 10:00	57	511	0	503	513	522	135	1035	71	21	3	3371	93	1008	2.65
1/21/2017 11:00	57	511	0	504	513	522	135	1105	71	21	0	3439	93	1008	2.59
1/21/2017 12:00	57	512	0	505	512	522	141	1276	71	17	0	3613	100	1008	2.9
1/21/2017 13:00	57	512	0	505	513	522	145	1190	71	13	2	3530	100	1008	3.14
1/21/2017 14:00	57	511	0	506	514	523	288	1366	71	10	0	3846	93	1008	3.11
1/21/2017 15:00	57	512	0	506	511	523	182	1295	71	10	1	3668	93	1009	3.53
1/21/2017 16:00	57	512	0	509	510	522	139	991	71	10	7	3328	100	1009	4.21
1/21/2017 17:00	57	512	0	508	510	523	139	977	71	9	13	3319	100	1008	4.39
1/21/2017 18:00	57	512	0	508	510	523	138	980	71	12	20	3331	100	1007	4.78
1/21/2017 19:00	56	511	0	508	510	523	138	982	71	20	16	3335	100	1006	4.76
1/21/2017 20:00	56	511	0	508	510	522	139	977	71	14	9	3317	100	1007	5.77
1/21/2017 21:00	57	510	0	506	507	521	139	977	71	6	10	3304	93	1006	5.81
1/21/2017 22:00	56	511	0	508	503	522	139	1001	71	5	9	3325	93	1006	4.56
1/21/2017 23:00	56	510	0	508	503	522	138	987	71	7	9	3311	100	1006	4.34
1/22/2017 0:00	57	511	0	506	508	521	138	990	71	7	7	3316	93	1006	4.55
1/22/2017 1:00	56	511	0	508	510	521	137	1004	71	7	1	3326	93	1007	4.33
1/22/2017 2:00	56	511	0	508	510	522	138	1042	71	8	1	3367	100	1006	4.12
1/22/2017 3:00	56	511	0	509	510	522	138	1010	71	11	1	3339	100	1006	3.92
1/22/2017 4:00	56	512	0	509	509	522	139	1047	71	14	4	3383	100	1006	3.63
1/22/2017 5:00	57	511	0	509	510	521	138	1060	71	10	11	3398	100	1006	3.35
1/22/2017 6:00	57	512	0	508	509	521	138	1069	71	4	10	3399	100	1006	3.4
1/22/2017 7:00	57	512	0	508	509	522	137	1042	71	7	13	3378	93	1006	3.36
1/22/2017 8:00	57	511	0	507	509	522	137	1080	71	7	23	3424	93	1006	3.9
1/22/2017 9:00	57	511	0	509	509	522	137	1089	70	10	23	3437	93	1006	4.41
1/22/2017 10:00	57	512	0	508	509	520	220	1351	70	13	27	3787	100	1006	4.39
1/22/2017 11:00	57	511	0	508	508	522	148	1259	70	20	16	3619	100	1005	3.92
1/22/2017 12:00	57	511	0	506	509	521	154	1253	70	18	23	3622	93	1005	3.89
1/22/2017 13:00	57	511	0	508	509	521	161	1175	70	18	33	3563	100	1005	3.34
1/22/2017 14:00	57	511	0	508	509	522	138	1042	70	18	49	3424	100	1006	3.15
1/22/2017 15:00	56	511	0	508	508	522	138	978	70	12	82	3385	100	1007	3.74
1/22/2017 16:00	56	510	0	508	509	522	138	1010	70	16	73	3412	100	1007	4.34
1/22/2017 17:00	56	511	0	508	509	522	137	1004	70	21	82	3420	93	1007	4.57
1/22/2017 18:00	56	512	0	508	509	522	167	1127	70	24	86	3581	93	1006	4.78
1/22/2017 19:00	57	511	0	508	508	522	137	1048	70	24	86	3471	100	1006	4.78
1/22/2017 20:00	57	511	0	506	508	520	137	982	70	22	41	3354	100	1006	5.2
1/22/2017 21:00	57	510	0	507	507	521	138	1028	70	28	10	3376	93	1005	5.57
1/22/2017 22:00	57	511	0	506	507	521	138	992	70	33	45	3380	86	1006	5.56
1/22/2017 23:00	57	510	0	505	506	520	138	1012	70	28	3	3349	86	1006	5.36
1/23/2017 0:00	56	509	0	504	506	520	137	1064	70	27	0	3393	86	1007	4.74
1/23/2017 1:00	56	508	0	503	506	520	136	1001	70	20	0	3320	86	1007	4.75
1/23/2017 2:00	56	510	0	506	507	521	135	1051	70	13	0	3369	80	1007	4.15
1/23/2017 3:00	57	511	0	506	507	519	135	1037	70	6	0	3348	86	1008	3.54
1/23/2017 4:00	56	511	0	504	508	521	135	1000	70	0	0	3305	97	1008	3.15
1/23/2017 5:00	56	511	0	500	507	521	134	1051	70	1	0	3351	80	1008	2.93
1/23/2017 6:00	57	511	0	500	507	521	137	1149	70	1	45	3498	94	1008	2.66
1/23/2017 7:00	57	509	0	497	506	519	137	1132	70	0	70	3497	94	1008	2.16
1/23/2017 8:00	56	508	0	497	504	519	257	1362	70	0	83	3856	86	1009	2.11
1/23/2017 9:00	56	507	0	497	505	520	305	1221	70	0	81	3762	94	1008	1.92
1/23/2017 10:00	56	507	0	498	505	520	282	1220	70	1	79	3738	94	1008	1.92
1/23/2017 11:00	57	507	0	503	501	520	141	1115	70	6	68	3488	93	1008	1.92
1/23/2017 12:00	57	506	0	503	499	519	180	1208	70	14	74	3630	93	1008	1.91
1/23/2017 13:00	56	507	0	503	494	520	259	1308	70	17	98	3832	100	1008	2.35
1/23/2017 14:00	56	507	0	505	493	520	295	1197	70	16	108	3767	93	1009	2.36
1/23/2017 15:00	56	507	0	505	494	518	142	1026	70	15	119	3452	93	1009	2.58
1/23/2017 16:00	56	507	0	506	496	520	136	930	70	16	121	3358	100	1009	2.97
1/23/2017 17:00	56	509	0	507	498	521	234	1150	70	19	93	3657	93	1009	3.38
1/23/2017 18:00	56	508	0	506	499	521	254	1151	70	21	98	3684	80	1008	3.76
1/23/2017 19:00	56	511	0	509	500	522	139	993	70	20	101	3421	86	1008	4.17
1/23/2017 20:00	57	512	0	508	500	521	225	1280	70	19	115	3807	75	1008	3.96
1/23/2017 21:00	56	511	0	509	500	519	298	1370	70	16	120	3969	80	1007	4.58
1/23/2017 22:00	56	512	0	507	501	522	202	1222	70	13	102	3707	80	1007	4.36
1/23/2017 23:00	57	512	0	509	501	522	177	1215	70	13	90	3666	86	1008	3.15
1/24/2017 0:00	57	512	0	509	500	520	181	1365	70	13	87	3814	86	1009	3.15
1/24/2017 1:00	57	512	0	509	502	522	138	1150	70	9	76	3545	86	1009	2.75
1/24/2017 2:00	57	513	0	510	506	522	141	1036	70	4	70	3429	80	1009	2.56
1/24/2017 3:00	56	512	0	508	510	522	139	1161	70	2	58	3538	81	1009	2.34
1/24/2017 4:00	56	512	0	510	511	521	139	1031	70	1	30	3381	80	1009	1.65
1/24/2017 5:00	56	512	0	511	510	522	138	1091	70	0	30	3440	80	1008	1.64
1/24/2017 6:00	56	512	0	511	511	522	171	1177	70	1	30	3561	80	1008	0.63
1/24/2017 7:00	56	512	0	511	511	522	277	1293	70	1	26	3779	80	1007	0.64
1/24/2017 8:00	57	512	0	509	511	522	287	1298	70	0	16	3782	80	1007	0.14
1/24/2017 9:00	57	512	0	510	511	522	302	1301	70	0	17	3802	74	1007	0.14
1/24/2017 10:00	56	512	0	511	511	520	303	1321	70	0	14	3818	69	1006	-0.12
1/24/2017 11:00	57	511	0	510	509	522	279	1309	70	1	6	3774	69	1006	-0.12
1/24/2017 12:00	57	513	0	511	510	522	139	1188	70	3	8	3521	69	1006	-0.12
1/24/2017 13:00	57	512	0	511	510	522	139	1133	70	6	9	3469	80	1006	0.18
1/24/2017 14:00	57	512	0	511	509	522	142	1313	70	7	17	3660	69	1007	0.15
1/24/2017 15:00	56	513	0	511	510	522	173	1350	70	9	21	3735	90	1002	-0.343
1/24/2017 16:00	56	511	0	511	510	521	173	1189	70	10	15	3566	90	1002	-0.343
1/24/2017 17:00	57	512	0	510	509	521	184	1215	70	8	8	3594	89	1001	0.489
1/24/2017 18:00	57	513	0	509	510	522	218	1217	70	8	16	3640	89	1001	0.489
1/24/2017 19:00	57	512	0	511	510	522	146	1217	70	13	31	3589	89	1001	0.489
1/24/2017 20:00	57	512	0	511	509	522	295	1367	70	19	21	3883	89	1000	0.59
1/24/2017 21:00	57	512	0	511	510	521	264	1342	70	22	14	3823	89	1000	0.59
1/24/2017 22:00	57	513	0	511	510	522	246	1310	70	25	26	3790	89	1000	0.59
1/24/2017 23:00	57	513	0	511	510	522	139	1122	70	25	26	3495	89	1001	-0.242
1/25/2017 0:00	57	512	0	508	510	521	139	1176	70	18	44	3555	89	1001	-0.242
1/25/2017 1:00	57	513	0	511	509	522	249	1284	70	8	26	3749	89	1001	-0.242
1/25/2017 2:00	57	512	0	511	510	522	141	1050	70	5	14	3392	93	1001	-1.684
1/25/2017 3:00	57	512	0	511	510	523	138	985	70	3	24	3333	93	1001	-1.684
1/25/2017 4:00	57	513	0	509	509	523	138	1027	70	2	44	3392	93	1001	-1.684
1/25/2017 5:00	57	512	0	511	510	523	139	1065	70	4	21	3412	91	1001	-3.212
1/25/2017 6:00	57	512	0	511	510	523	157	1130	70	6	17	3493	91	1001	-3.212
1/25/2017 7:00	57	511	0	511	510	521	193	1208	70	7	27	3615	91	1001	-3.212
1/25/2017 8:00	57	513	0	510	510	523	141	1135	70	6	38	3503	88	1002	-3.251
1/25/2017 9:00	56	513	0	508	510	523	138	1235	70	4	28	3585	88	1002	-3.251
1/25/2017 10:00	56	513	0	511	511	523	137	1073	71	5	40	3440	88	1002	-3.251
1/25/2017 11:00	56	512	0	511	510	523	138	996	72	3	68	3389	81	1002	-3.811
1/25/2017 12:00	56	513	0	511	509	522	143	1116	72	7	76	3525	81	1002	-3.811
1/25/2017 13:00	56	514	0	511	510	520	302	1380	72	11	52	3928	81	1002	-3.811
1/25/2017 14:00	56	513	0	511	510	522	304	1263	71	5	14	3769	91	1001	-0.525
1/25/2017 15:00	57	513	0	511	509	522	276	1391	71	1	0	3851	91	999	1.769
1/25/2017 16:00	57	512	0	511	511	522	170	1237	72	0	9	3601	86	1005	3.34
1/25/2017 17:00	56	513	0	511	511	523	136	1182	72	0	30	3534	86	1004	4.15
1/25/2017 18:00	57	513	0	512	511	522	134	1072	72	0	36	3429	86	1003	4.57
