sum,Humidity,Pressure,Temperature
4085,57,1013,297.72
4205,57,1013,296.94
4121,64,1014,295.56
4168,68,1014,294.14
4122,64,1015,293.62
4139,82,1015,292.66
4199,72,1015,292.15
4290,82,1015,291.91
4274,77,1015,291.64
4285,77,1015,291.38
4387,77,1015,291.39
4346,82,1016,291.14
4569,82,1016,291.41
4783,82,1016,291.54
4481,72,1016,292.13
4462,68,1016,293.33
4468,64,1016,294.53
4446,60,1016,296.15
4396,60,1016,297.14
4650,77,1016,297.37
4546,44,1015,297.92
4317,44,1015,298.33
4234,69,1015,298.55
4118,69,1014,298.95
4083,73,1014,298.36
4141,57,1013,298.93
4208,47,1014,297.93
4204,47,1014,296.12
4226,40,1014,294.37
4212,43,1014,293.62
4116,43,1014,292.84
4305,72,1014,291.12
4445,82,1014,291.38
4348,82,1014,290.87
4479,82,1014,290.61
4733,82,1014,290.36
4652,88,1014,290.36
4485,88,1014,291.95
4502,88,1014,293.57
4382,82,1014,294.97
4346,83,1014,296.56
4273,64,1014,296.74
4243,83,1014,297.02
4203,78,1014,296.78
4227,88,1013,297.23
4395,78,1013,297.79
4720,88,1014,296.43
4164,83,1013,295.64
4249,83,1013,295.18
4105,83,1013,294.54
4199,94,1014,293.95
4255,94,1014,293.55
4253,100,1015,293.18
4306,94,1014,293.15
4478,94,1014,292.9
4761,100,1015,292.92
4691,93,1014,292.65
4738,94,1014,292.66
5093,88,1014,292.64
5096,88,1014,292.63
5233,88,1015,292.63
5640,88,1015,292.5
5573,93,1016,293.16
5620,94,1016,293.35
5837,83,1016,294.53
5927,83,1016,295.55
5974,88,1016,296.36
6061,69,1016,297.15
6030,83,1016,296.94
5667,83,1016,297.75
5543,78,1016,296.57
4694,83,1016,296.97
4397,83,1016,296.79
4252,83,1016,296.38
4382,94,1016,295.98
4131,88,1016,294.56
4051,83,1017,293.87
4112,88,1017,293.13
4615,94,1017,292.62
4879,94,1017,292.11
5031,83,1017,292.11
5062,88,1017,291.88
5096,88,1017,291.37
5745,93,1018,290.66
5747,82,1018,290.62
5735,82,1018,291.54
5833,77,1019,292.94
5833,78,1019,294.75
6162,83,1019,296.15
6106,83,1019,296.57
6310,83,1019,297.37
6378,78,1019,298.37
6306,78,1019,298.37
6171,69,1018,299.37
5390,53,1018,299.36
4913,50,1017,299.56
4388,61,1017,299.35
4341,64,1017,298.95
4327,69,1017,297.94
4379,68,1017,295.74
4274,78,1017,295.64
4380,88,1018,294.64
4564,83,1018,293.89
4826,88,1017,293.11
4987,83,1017,292.85
4918,88,1017,291.87
5243,94,1016,292.1
6079,88,1016,291.85
6297,88,1017,292.1
6388,88,1017,292.95
6410,77,1017,294.35
6020,77,1017,295.77
5805,78,1017,297.56
6034,78,1017,299.19
6049,78,1016,299.96
6511,69,1016,300.37
6334,69,1016,300.77
6238,65,1015,301.56
5676,57,1015,302.77
5354,58,1015,302.35
5093,58,1015,301.58
4487,55,1014,301.94
4228,58,1015,300.34
4226,61,1015,298.75
4320,65,1016,296.88
4251,69,1016,295.37
4411,69,1016,293.86
4547,68,1016,292.86
4740,73,1016,291.61
4956,72,1016,291.11
5303,77,1016,290.12
5481,82,1016,289.62
5495,77,1015,290.09
5602,68,1015,290.91
5452,77,1016,292.54
5560,77,1015,294.36
5547,56,1014,295.59
5806,88,1017,291.64
6170,88,1016,290.37
6012,88,1015,291.36
5767,82,1014,292.55
6127,77,1014,293.97
5749,77,1014,294.95
4921,60,1013,296.15
4638,68,1013,296.37
4434,77,1012,296.77
4295,77,1012,295.55
4310,88,1012,294.37
4269,88,1012,293.64
4408,88,1012,293.13
4832,94,1013,293.12
5044,94,1013,292.85
5178,94,1012,292.36
5403,94,1013,291.32
5681,94,1013,291.57
6100,94,1013,291.57
6066,94,1013,291.34
5888,88,1013,292.93
6214,88,1014,295.35
6216,73,1014,297.15
6347,65,1014,298.13
6293,69,1013,299.15
6010,69,1013,299.15
5964,73,1013,299.97
5943,47,1014,300.37
5594,37,1012,301.55
5313,35,1012,301.94
5245,33,1012,301.94
4829,37,1012,301.35
4645,37,1012,300.33
4418,42,1013,298.72
4160,50,1013,296.91
4154,53,1013,296.11
4174,57,1013,295.36
4241,73,1013,294.89
4176,73,1013,294.11
4274,73,1013,293.85
4618,73,1012,293.36
4882,77,1012,292.85
4991,82,1012,293.91
5123,60,1012,293.6
4952,64,1012,293.91
5093,78,1012,294.33
5243,73,1012,295.14
5717,83,1012,295.55
5444,78,1012,296.15
5678,64,1012,296.15
5627,64,1012,296.15
5534,69,1011,295.92
5524,73,1010,296.35
5094,78,1009,296.76
4601,78,1009,296.58
4412,83,1008,296.58
4283,83,1008,296.16
4325,88,1009,295.56
4169,88,1009,295.15
4222,78,1010,294.9
4218,94,1009,293.88
4359,88,1009,293.88
4398,88,1008,293.89
4472,88,1008,293.88
4458,88,1008,293.64
4738,88,1008,293.89
4901,88,1007,293.39
4975,88,1008,293.38
5106,88,1008,293.54
5098,88,1008,294.15
5133,88,1008,294.74
5125,88,1008,295.16
5218,88,1008,295.78
5101,83,1008,296.39
4904,78,1008,296.78
4660,78,1008,297.39
4941,78,1008,297.38
4390,78,1008,296.97
4387,78,1007,296.99
4123,78,1007,296.78
4130,78,1007,296.36
4167,78,1007,295.55
3997,78,1008,295.15
4046,77,1008,294.4
4073,73,1007,293.89
4151,73,1007,293.64
4129,68,1007,293.13
4217,68,1006,292.86
4455,72,1006,292.64
4547,68,1006,292.38
4390,60,1006,292.38
4227,64,1006,291.88
4277,60,1007,291.94
4239,64,1007,292.75
4288,60,1007,294.15
4298,68,1008,294.56
4293,68,1008,294.78
4258,68,1008,294.57
4234,73,1008,294.38
4176,68,1008,294.14
4148,88,1009,293.02
4158,82,1010,292.56
4028,77,1010,292.13
4055,72,1011,291.74
4032,72,1012,291.13
3971,77,1013,290.75
3982,77,1014,290.36
4005,77,1015,290.12
4049,88,1015,289.89
4306,82,1016,289.65
4443,82,1016,289.9
4307,82,1017,289.65
4539,82,1017,289.4
4632,82,1018,289.4
4693,77,1019,289.64
4706,72,1019,289.63
4972,68,1020,290.15
4812,68,1021,290.15
4949,68,1022,291.15
5145,63,1022,291.34
5245,60,1022,293.13
5388,60,1022,293.54
4889,64,1023,294.75
4845,64,1023,294.33
4733,68,1023,294.94
4397,64,1023,295.16
4218,73,1016,296.522
4005,68,1023,295.15
3994,64,1023,294.76
3994,68,1023,293.75
3993,84,1018,291.526
3997,77,1023,291.38
4021,82,1023,290.62
4384,82,1023,290.11
4307,88,1023,289.36
4505,77,1023,288.84
4644,82,1023,288.35
4802,77,1023,287.84
4670,87,1023,287.32
4720,82,1023,287.62
4846,77,1023,288.72
5021,68,1022,291.13
5064,68,1022,292.75
5030,68,1022,294.15
5380,77,1022,293.36
5128,77,1022,293.75
4769,68,1019,293.98
4777,64,1019,294.18
4838,68,1019,294.57
4246,68,1019,294.38
4065,73,1018,294.77
4044,71,1010,295.654
4012,71,1010,295.654
4065,77,1017,292.76
4048,88,1016,292.14
4166,88,1016,291.88
4278,83,1016,292.12
4536,83,1015,292.39
4653,88,1015,291.86
5026,88,1015,292.13
5031,88,1014,292.39
5068,88,1014,292.38
5054,94,1014,292.39
5248,94,1014,292.39
5395,93,1014,292.75
5274,94,1014,293.15
5322,94,1014,293.35
5670,94,1014,293.37
5504,83,1013,294.32
5252,88,1013,295.74
5207,88,1013,296.57
5202,83,1013,297.59
5385,83,1013,297.77
4959,73,1012,298.57
4184,73,1012,299.15
4203,78,1011,298.54
4248,78,1011,298.35
4194,78,1012,297.16
4145,60,1012,295.95
4210,64,1013,294.39
4236,68,1013,293.39
4322,73,1013,292.65
4478,73,1013,292.39
4590,68,1013,291.88
4632,68,1013,291.63
4596,68,1013,291.39
4675,68,1014,291.12
4711,72,1014,290.63
4972,72,1014,290.76
4726,68,1015,291.57
4578,63,1015,291.76
4558,60,1015,292.36
4563,56,1016,293.15
4369,56,1015,293.55
4367,53,1015,294.55
4339,56,1015,295.36
4683,60,1015,294.76
4365,60,1015,294.95
4135,35,1015,295.36
4191,60,1014,295.15
4221,53,1014,295.15
4243,43,1014,293.52
4150,49,1015,291.71
4152,49,1015,291.37
4148,52,1015,290.84
4128,59,1015,289.6
4246,63,1015,289.37
4412,77,1015,289.12
4374,77,1015,289.12
4312,72,1014,289.12
4388,63,1015,289.61
4353,59,1015,289.61
4349,56,1016,289.71
4371,56,1017,291.95
4351,56,1017,294.15
4327,46,1017,296.15
4361,47,1017,297.13
4506,53,1017,297.34
4815,60,1016,297.76
4302,56,1016,298.17
4180,50,1016,298.14
4192,64,1016,298.16
4176,60,1016,298.34
4117,64,1016,298.36
4185,50,1016,298.53
4220,44,1016,297.94
4173,47,1016,296.31
4185,50,1016,295.88
4199,50,1016,295.12
4121,53,1016,294.37
4296,60,1016,293.88
4919,64,1016,293.38
4825,64,1016,293.13
4406,56,1016,293.12
4415,60,1016,293.12
4343,64,1017,292.37
4462,64,1018,292.73
4484,64,1018,294.34
4885,57,1018,296.34
4863,54,1018,297.54
5280,51,1019,298.92
5092,45,1019,300.12
4926,39,1018,301.12
4928,35,1018,301.94
4995,35,1018,302.34
4798,40,1018,302.75
4254,33,1017,302.54
4162,33,1017,302.34
4177,37,1017,301.34
4072,42,1018,299.12
4212,41,1018,297.53
4147,47,1019,296.11
4152,53,1019,295.11
4307,60,1019,293.86
4419,73,1019,292.62
4466,64,1019,292.6
4735,77,1018,291.36
5091,77,1018,291.09
5335,77,1018,290.85
5293,77,1019,290.34
5410,72,1019,291.52
5888,68,1019,293.53
5758,73,1019,295.35
5931,73,1019,297.75
5906,73,1019,298.96
5951,73,1019,300.18
5906,69,1018,300.56
5893,74,1017,301.15
5962,69,1018,300.86
5699,78,1017,299.59
4737,73,1017,298.36
4171,69,1018,298.74
4106,65,1018,297.73
4034,78,1018,296.94
4137,83,1018,296.12
4060,83,1018,296.14
4266,88,1018,294.89
4271,69,1018,295.11
4471,73,1018,294.11
4793,69,1018,293.86
5222,69,1018,293.61
5707,73,1018,292.61
6011,88,1018,292.39
5926,77,1018,292.37
5781,88,1018,291.93
5908,83,1018,294.33
5453,73,1019,296.36
5439,73,1018,297.36
5817,69,1018,298.96
6021,78,1018,299.77
5996,73,1018,300.37
5970,65,1017,301.35
5976,69,1017,298.92
5403,94,1017,296.22
4912,83,1016,295.89
4157,78,1016,297.97
4050,61,1016,297.54
4096,78,1016,296.55
4180,83,1017,296.14
4133,83,1017,295.13
4124,88,1016,294.64
4338,83,1016,294.13
4801,88,1016,293.35
5286,88,1016,292.86
5812,94,1016,292.37
6099,94,1016,292.13
6132,94,1016,291.58
6127,94,1016,291.11
5953,94,1017,292.33
5833,88,1017,294.96
5850,83,1017,296.57
5820,65,1017,298.15
5672,78,1017,299.16
5088,74,1016,300.15
5423,69,1016,300.96
5830,54,1015,301.17
5837,69,1015,300.97
5101,69,1014,300.97
4602,63,1009,299.639
4654,57,1015,296.41
4636,83,1016,296.6
4170,73,1016,295.95
3784,94,1016,295.18
3808,93,1016,294.15
4033,83,1016,294.11
4567,83,1016,293.6
4717,83,1017,293.35
4610,88,1017,292.62
5091,83,1017,291.86
5145,93,1017,291.65
5425,83,1016,291.6
5763,88,1018,291.35
5824,93,1018,292.34
6107,94,1018,293.96
5913,83,1018,295.58
5299,83,1018,296.78
5823,78,1018,297.77
5849,73,1018,298.58
5882,73,1017,299.76
5972,74,1016,299.55
5800,61,1016,298.61
4849,78,1015,298.98
4749,78,1015,298.97
4214,78,1015,298.76
3647,83,1015,297.35
3554,83,1015,296.53
3866,83,1015,296.15
3654,83,1015,295.4
3679,83,1014,295.41
3948,83,1014,294.64
4043,73,1013,294.89
4292,83,1013,294.65
4602,88,1012,294.4
4814,83,1012,293.62
5356,94,1012,293.91
5381,88,1011,293.9
5038,94,1011,294.15
5090,94,1011,294.56
5189,88,1011,295.15
5070,83,1011,296.75
4611,74,1010,297.34
4253,78,1008,298.15
4207,69,1008,298.35
3973,69,1008,297.94
3870,73,1007,297.17
3939,88,1007,295.15
3649,88,1008,292.55
3649,94,1007,292.94
3590,94,1006,293.15
3559,88,1006,293.15
3573,73,1006,293.54
3590,73,1007,293.16
3589,64,1007,292.16
3594,68,1007,291.16
3737,72,1008,290.16
3922,77,1007,289.65
3983,77,1007,289.65
3998,77,1007,289.14
3986,82,1007,289.11
4078,82,1007,288.89
4110,82,1008,289.55
4286,72,1009,289.75
4384,77,1009,290.15
4344,77,1010,291.15
4438,72,1011,291.35
4364,72,1011,291.34
4133,63,1011,292.74
4017,60,1011,293.15
4040,53,1012,294.34
3916,46,1013,293.97
3691,49,1013,293.96
3716,46,1014,293.36
3928,46,1014,293.35
3668,49,1015,292.14
3690,52,1016,290.75
3704,59,1016,289.37
3680,63,1016,288.62
3690,82,1017,286.89
3676,82,1017,285.87
3804,72,1017,286.33
3807,87,1016,285.62
3910,87,1016,285.36
3918,87,1017,284.85
3985,87,1017,285.1
3942,77,1017,285.9
3934,67,1017,288.93
3991,77,1018,291.38
3943,77,1018,293.19
4005,43,1017,294.95
3934,68,1017,295.56
3884,73,1017,295.95
3814,64,1017,296.58
3988,73,1016,296.97
3840,73,1016,296.16
3702,72,1016,295.98
3675,68,1016,295.18
3803,88,1016,293.57
3747,68,1017,292.96
3753,93,1017,292.16
3718,72,1017,291.87
3701,100,1017,290.93
3819,82,1017,289.87
3818,77,1017,289.87
3807,82,1017,289.13
3829,77,1016,288.86
4147,82,1016,288.87
4433,87,1016,288.63
4545,82,1016,289.62
4514,87,1017,289.96
4430,93,1016,290.79
4331,77,1016,291.77
4755,93,1016,291.8
4867,68,1016,292.79
4882,77,1016,293.39
4743,88,1016,292.55
4439,77,1015,292.56
4574,72,1015,292.33
4091,77,1015,291.95
3823,82,1015,292.52
3803,82,1015,292.93
3850,88,1014,292.95
3807,64,1015,291.74
3811,82,1015,290.53
3913,82,1015,290.1
3892,77,1015,288.9
3785,82,1015,288.62
3739,87,1015,287.86
3808,87,1016,288.11
4036,87,1016,288.39
4358,87,1016,288.13
4492,82,1016,287.9
4397,82,1016,286.88
4351,77,1017,287.94
4288,72,1017,290.15
4339,68,1017,292.15
4510,56,1018,293.34
4609,46,1018,294.52
4708,68,1018,295.17
4514,68,1018,296.17
4603,60,1017,296.96
4416,64,1017,297.18
4311,60,1017,297.56
4042,68,1017,296.95
3811,73,1016,296.96
3860,56,1017,296.54
3901,50,1017,296.3
3844,53,1017,294.91
3786,56,1018,293.6
3823,77,1018,291.63
3905,82,1018,290.88
3991,82,1019,290.37
4350,82,1019,290.12
4840,82,1019,290.12
5157,68,1019,291.09
5297,72,1019,289.59
5384,87,1020,288.37
5580,82,1020,289.95
5450,77,1020,291.75
5636,77,1021,294.15
5904,77,1021,295.57
5930,73,1021,296.96
5872,78,1021,297.96
5962,69,1021,298.76
5973,57,1020,298.77
6081,57,1020,299.4
6091,77,1020,297.63
5118,68,1019,297.57
4360,60,1020,297.96
4153,64,1020,297.56
4085,77,1020,295.76
4171,82,1021,294.56
4193,82,1021,293.38
4125,88,1022,292.14
4180,88,1022,291.87
4470,93,1022,290.4
4819,93,1021,289.86
5371,93,1021,289.87
5253,93,1021,289.62
5311,93,1022,288.86
5327,100,1022,288.87
5880,93,1022,289.73
5821,93,1022,291.56
5775,77,1022,293.96
5609,83,1022,295.57
5979,78,1022,297.16
5500,78,1021,297.57
5612,78,1021,297.77
5918,78,1021,298.77
5690,78,1020,298.78
5464,78,1020,299.19
5450,78,1019,298.99
4933,88,1019,297.4
4318,83,1018,296.78
4219,83,1018,295.36
4281,77,1018,294.56
4289,73,1018,294.13
4325,77,1018,293.89
4778,82,1018,292.64
4536,88,1018,292.64
4790,88,1017,292.13
5208,88,1017,291.89
5393,88,1017,291.89
5524,93,1017,291.62
5648,88,1017,292.37
5580,88,1017,292.75
5419,78,1017,294.34
5429,88,1016,294.96
5921,88,1016,295.56
6047,88,1016,295.96
5824,78,1016,296.36
5785,78,1015,296.15
5443,78,1015,296.15
5370,83,1014,295.56
4990,83,1014,296.96
4819,83,1013,296.38
4316,78,1013,295.17
4498,73,1013,295.35
4509,88,1012,293.56
4216,88,1012,293.15
4194,77,1012,293.13
4283,88,1011,292.14
4384,88,1011,292.4
4291,93,1010,291.66
4394,93,1010,290.41
4365,93,1010,290.42
4807,100,1011,289.93
4639,93,1010,289.89
4619,93,1011,290.37
4529,93,1011,291.15
4415,88,1011,291.96
4394,88,1011,292.75
4347,88,1011,293.96
4379,88,1011,295.37
4386,83,1011,296.16
4620,69,1010,296.58
4647,83,1011,295.82
4722,69,1010,295.76
4617,64,1011,296.13
4303,60,1011,295.92
4278,60,1011,296.14
4229,57,1011,295.95
4229,64,1012,294.15
4190,68,1012,292.94
4344,72,1013,291.88
4489,72,1013,291.88
4369,77,1013,291.39
4498,77,1014,290.63
4427,77,1014,290.13
4439,77,1014,289.87
4440,82,1015,288.87
4797,82,1015,288.35
4697,82,1015,287.88
4862,82,1016,288.73
4958,77,1016,291.15
4826,72,1016,293.57
5078,77,1017,294.77
5135,72,1017,295.97
5071,56,1017,296.17
5069,73,1017,297.17
5104,68,1016,297.58
5103,57,1016,298.16
4998,60,1016,297.76
4418,60,1016,297.76
4174,57,1016,297.54
4176,72,1016,296.17
4272,68,1016,295.16
4264,82,1016,293.95
4316,82,1016,292.14
4412,77,1016,291.61
4634,77,1016,290.62
4775,72,1016,290.86
5248,72,1016,290.62
5356,82,1016,289.62
5238,82,1016,289.89
5231,87,1016,289.67
5657,87,1016,289.13
5872,82,1016,289.33
5858,82,1016,290.75
5792,68,1016,292.96
6000,64,1015,295.39
5932,60,1015,296.56
5766,73,1015,297.18
5645,68,1015,297.18
5701,64,1014,297.96
5518,47,1014,298.15
5159,69,1013,298.16
4861,44,1013,298.15
4506,78,1012,297.16
4402,83,1011,295.97
4384,56,1011,295.15
4196,64,1011,294.15
4233,88,1011,293.13
4576,88,1011,292.38
5083,88,1011,291.86
5292,93,1011,291.13
5531,93,1011,290.38
5497,88,1011,290.33
5386,88,1010,290.91
5439,77,1011,290.88
5366,77,1010,290.88
5373,93,1010,290.35
5440,82,1011,292.15
5694,77,1011,293.97
5786,77,1011,295.6
5750,77,1011,295.39
5737,73,1012,295.98
5669,61,1011,296.53
5348,73,1011,296.55
5491,69,1011,297.96
5006,69,1011,298.16
5020,78,1011,298.57
4863,73,1011,298.36
4601,78,1012,297.57
4685,78,1012,296.15
4273,50,1013,294.52
4233,60,1013,293.61
4359,64,1014,292.61
4513,68,1014,291.88
4561,72,1015,291.12
5068,77,1015,290.61
4845,95,1011,289.503
5092,95,1011,289.503
4910,95,1011,289.503
5431,86,1013,290.587
5502,88,1017,290.12
5446,77,1018,291.55
5377,82,1019,292.75
5784,82,1019,293.17
5888,73,1019,293.77
5670,73,1019,294.36
5602,68,1019,295.17
5218,73,1019,296.17
5217,68,1018,295.97
5167,68,1018,296.17
4761,64,1018,296.16
4495,68,1018,295.77
4150,68,1017,295.36
4171,77,1017,293.75
4170,77,1017,292.53
4245,77,1018,291.85
4236,82,1018,291.6
4282,82,1018,291.09
4241,82,1018,290.6
4378,88,1018,290.09
4424,88,1017,289.86
4776,88,1017,289.6
5016,82,1016,290.12
4794,82,1016,289.6
4707,82,1016,289.92
4762,77,1016,291.93
4790,83,1016,293.75
4700,73,1016,295.76
4756,60,1015,296.38
4924,64,1014,296.18
4837,73,1014,295.98
5322,60,1014,295.43
4637,49,1013,294.8
4462,88,1011,293.25
4709,93,1011,292.59
4457,93,1009,292.17
4180,88,1008,292.56
4247,88,1008,292.55
4154,94,1008,292.78
4223,94,1007,292.38
4220,94,1007,293.12
4250,93,1006,293.16
4336,100,1006,293.15
4915,94,1005,293.31
4848,94,1005,293.37
4843,100,1005,293.4
5079,100,1005,293.63
5413,100,1006,294.15
5075,94,1006,294.76
5062,100,1006,295.58
4880,88,1005,296.57
4859,88,1005,297.78
4791,78,1005,298.19
4786,78,1005,298.97
4671,65,1005,299.21
4692,69,1005,298.58
4618,65,1005,299.15
4604,69,1005,298.57
4356,69,1005,297.97
4310,69,1006,297.57
4232,73,1006,297.37
4203,64,1007,296.76
4059,69,1007,295.76
4106,88,1008,294.93
4164,78,1008,294.41
4102,73,1008,294.41
4085,83,1009,293.9
4264,82,1008,293.4
4452,82,1008,292.64
4305,82,1008,292.39
4335,77,1008,292.15
4329,82,1008,291.39
4334,82,1009,291.15
4241,82,1009,292.55
4283,77,1010,293.55
4276,73,1010,294.25
4311,82,1010,293.79
4304,73,1010,295.56
4262,78,1010,296.17
4240,60,1009,296.13
4185,77,1010,296.62
4159,60,1009,296.15
4210,68,1011,295.82
4133,82,1010,294.77
4101,72,1012,293.78
4081,82,1012,293.35
4125,64,1012,292.54
4145,64,1013,291.63
4168,68,1013,291.12
4178,72,1014,290.63
4155,77,1015,289.62
4387,82,1015,289.38
4751,82,1015,289.11
4401,82,1016,288.6
4470,82,1016,288.58
4586,88,1016,287.84
4936,88,1017,288.53
4912,82,1017,290.74
4939,77,1017,293.35
4987,77,1018,295.16
5425,83,1018,296.77
5642,83,1018,298.38
5001,69,1018,298.76
5044,73,1018,299.57
4508,73,1018,299.17
4261,69,1017,299.96
3735,73,1017,299.77
3740,47,1017,300.15
3714,64,1017,298.54
3798,73,1017,296.75
3839,83,1018,295.74
3868,83,1019,294.63
3973,83,1019,293.36
3999,88,1019,293.37
4255,88,1019,293.12
4534,88,1019,292.11
4719,88,1019,291.6
4953,88,1019,291.11
5308,93,1019,290.86
5207,100,1019,290.61
5432,93,1018,290.74
5551,88,1020,292.96
5280,73,1019,295.78
5527,69,1019,297.77
6056,73,1019,298.57
6092,69,1019,300.37
5929,61,1018,301.18
5980,74,1018,300.95
5654,69,1017,300.34
4667,74,1017,301.37
4273,69,1016,301.56
4297,78,1016,300.77
3951,83,1016,299.56
3805,83,1016,298.34
3849,88,1016,296.93
3905,88,1016,297.16
3858,88,1015,296.4
3871,88,1015,295.4
4010,88,1014,294.62
4410,88,1013,295.13
4510,88,1012,294.64
4385,88,1011,294.89
4512,94,1009,295.4
4561,100,1009,295.4
4244,88,1009,296.18
4178,88,1008,296.77
4171,88,1008,297.23
4376,88,1007,296.83
4549,88,1006,297.15
4263,83,1005,297.79
4103,83,1004,298.15
4166,78,1003,296.23
3938,78,1003,297.18
3819,73,1003,297.95
3818,61,1003,298.56
3772,64,1004,295.74
3781,64,1004,295.15
3795,64,1005,294.15
3827,60,1007,292.74
3811,60,1008,291.88
3789,63,1008,290.63
3777,77,1008,289.66
3813,82,1008,288.9
3880,87,1009,288.15
3914,87,1009,287.9
3939,87,1009,287.9
4208,93,1009,287.15
4142,77,1009,287.63
4180,77,1010,287.54
4158,82,1011,288.76
4316,82,1011,290.57
4349,72,1011,292.96
4423,60,1011,293.96
4316,53,1011,294.55
4263,53,1010,295.15
4285,68,1011,294.99
4235,46,1011,294.93
3940,43,1011,294.91
3930,43,1011,294.94
3966,46,1012,294.56
4030,46,1012,292.94
3923,52,1013,291.15
4037,55,1013,289.94
3914,63,1013,288.88
3923,63,1013,288.11
4201,67,1014,287.63
4063,82,1014,285.9
4003,82,1014,285.66
4465,87,1014,285.17
4434,87,1015,285.15
4500,87,1015,284.9
4269,93,1015,284.9
4179,82,1016,285.73
4294,77,1016,287.76
4470,72,1016,289.16
4644,63,1017,290.35
4715,63,1017,290.96
4620,63,1017,291.35
4627,82,1017,290.59
4809,77,1017,291.38
4653,77,1017,291.38
3988,68,1017,292.15
3802,72,1017,292.55
3804,77,1017,291.97
3919,72,1017,291.15
3890,72,1018,289.94
3915,72,1018,288.93
3916,63,1018,288.11
4064,67,1019,287.37
4143,63,1019,286.61
4011,63,1019,286.12
3990,67,1020,285.61
4186,71,1020,284.88
4104,67,1020,284.61
4119,71,1021,284.37
4006,81,1021,283.63
3975,76,1022,284.54
3935,67,1022,286.34
3942,55,1023,289.16
3988,52,1023,290.75
4134,48,1023,291.75
4186,48,1023,292.36
3863,52,1023,292.56
4285,56,1023,293.56
4044,45,1023,293.56
3837,49,1023,293.75
3806,52,1023,293.17
3730,55,1023,292.97
3765,63,1023,291.77
3853,63,1024,290.36
3802,72,1024,288.14
3723,48,1024,288.12
3838,45,1025,287.61
3858,48,1025,286.86
3766,51,1025,286.1
3787,51,1025,285.61
3847,54,1025,284.85
3856,62,1025,284.61
3872,66,1025,284.37
3868,71,1025,284.12
3846,71,1026,283.92
3856,71,1026,285.94
3846,72,1026,288.57
3835,63,1027,290.36
3793,59,1027,292.17
3752,56,1026,293.16
3734,56,1026,293.77
3834,52,1026,293.95
3709,49,1026,294.54
3790,49,1025,294.75
3587,49,1025,294.15
3578,49,1025,293.56
3585,77,1025,292.17
3609,67,1025,290.34
3535,67,1025,289.1
3524,77,1026,288.35
3540,63,1025,287.84
3506,59,1025,287.58
3563,67,1025,286.33
3667,72,1025,285.6
3730,76,1025,284.86
3726,82,1025,284.37
3801,63,1025,285.1
3830,63,1025,284.83
3820,77,1025,284.1
3818,72,1025,286.92
3834,68,1025,290.34
3832,72,1025,292.37
3880,72,1026,293.18
3832,64,1025,293.97
3782,64,1025,294.38
3836,64,1025,294.78
3756,60,1024,294.97
3865,64,1024,294.18
3761,60,1023,293.97
3728,63,1023,293.38
3709,72,1023,292.17
3733,77,1023,290.54
3748,72,1023,289.92
3766,77,1023,289.13
3725,82,1023,289.14
3755,77,1023,288.89
3810,82,1023,288.39
3961,77,1022,289.63
4362,82,1022,289.39
4060,82,1022,289.13
4172,82,1022,288.63
4211,82,1022,288.63
4430,82,1023,288.53
4432,82,1023,289.34
4442,77,1023,291.15
4371,82,1023,291.97
4379,72,1023,292.97
4356,72,1023,293.59
4473,68,1023,293.58
4390,68,1023,294.79
4041,68,1022,294.97
3858,64,1022,295.78
3847,72,1022,295.2
3757,72,1022,294.39
3787,68,1021,293.76
3769,77,1021,292.35
3734,82,1021,291.75
3813,82,1021,292.13
3750,72,1021,292.39
4067,68,1021,292.14
4200,72,1021,291.64
4583,72,1021,291.14
4618,72,1021,291.14
4598,72,1021,291.14
4698,77,1021,290.41
4666,77,1021,290.16
4715,77,1021,289.74
4876,77,1021,290.34
5027,72,1021,291.55
4682,72,1021,292.75
4614,68,1021,293.35
4391,64,1021,293.96
4325,64,1020,294.57
4386,64,1020,294.57
4458,64,1019,294.58
4297,64,1019,294.76
3874,72,1019,293.97
3614,68,1019,293.76
3755,77,1018,292.96
3777,77,1018,291.54
3682,77,1018,290.72
3773,72,1018,290.37
3842,72,1017,289.63
3941,77,1016,289.39
4003,77,1016,288.89
4246,82,1016,288.39
4357,82,1016,287.89
4513,82,1016,287.12
4576,87,1016,286.37
4805,87,1016,286.88
5214,93,1016,286.32
5070,82,1016,288.73
4791,77,1017,291.15
4836,77,1017,292.76
4729,77,1016,294.36
4694,68,1016,295.16
4624,64,1016,295.76
4954,60,1015,295.97
4717,72,1015,295.39
4489,64,1015,296.17
4259,68,1014,295.98
3677,68,1014,295.38
3594,64,1014,294.17
3627,77,1013,293.78
3653,88,1013,293.75
3592,88,1013,292.12
3601,73,1014,292.12
3786,77,1014,291.37
3804,82,1014,291.63
3867,88,1014,290.91
3770,93,1015,289.15
3779,82,1015,288.86
3754,93,1016,288.4
3822,87,1016,287.63
3788,82,1017,287.95
3777,82,1018,288.36
3774,87,1019,288.36
3785,72,1019,288.57
3758,63,1019,289.75
3714,52,1019,290.74
3774,48,1019,290.96
3810,48,1019,291.56
3744,45,1019,291.96
3673,48,1019,291.36
3555,42,1019,290.55
3580,45,1020,290.18
3576,48,1020,288.76
3607,48,1021,287.55
3609,51,1021,286.55
3673,50,1022,285.12
3721,50,1023,284.35
3727,54,1023,283.61
3695,58,1023,283.35
3814,58,1023,282.59
3914,62,1023,281.85
3787,62,1023,281.59
3860,66,1024,281.37
3829,66,1024,281.1
